"ID","Title","StatisticalMeasurementUnitID","CustomsTariffEnglishCalculationReference","PurchaseTaxOptionalTaxAddition","EnglishGoodsDescription","PurchaseTaxCalculationReference","CustomsTariffCalculationReference","StatisticalMeasurementUnitName","CustomsItemID","GoodsDescription","EnglishFullTitle","PurchaseTaxEnglishCalculationReference","FullTitle","StatisticalMeasurementUnitEnglishName","FullClassification"
"205","כרטיסי V ועריכה","1","","","-OTHER","פטור","פטור","כל אחד","22917","אחרים"," =>  => ","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => כרטיסי V ועריכה","Each","9504900000/3"
"195","אנטי וירוס","1","","","-OTHER","פטור","פטור","כל אחד","22917","אחרים"," =>  => antivirus","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => אנטי וירוס","Each","9504900000/3"
"197","זיכרון למחשבים","1","","","-OTHER","פטור","פטור","כל אחד","22917","אחרים"," =>  => ","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => זיכרון למחשבים","Each","9504900000/3"
"528","פוקר ואביזרים","1","","","-OTHER","פטור","פטור","כל אחד","22917","אחרים"," =>  => ","Tax Free","צעצועים, תחביבים ופנאי => צעצועים ומשחקים => פוקר ואביזרים","Each","9504900000/3"
"523","משחקי מחשב","1","","","-OTHER","פטור","פטור","כל אחד","22917","אחרים"," =>  => ","Tax Free","צעצועים, תחביבים ופנאי => צעצועים ומשחקים => משחקי מחשב","Each","9504900000/3"
"562","נורות אדי כספית","1","","","---OTHERS","פטור","פטור","כל אחד","23011","אחרות"," =>  => mercury vapor bulbs","Tax Free","לבית, לגן ולמשרד => תאורה ואביזרים => נורות אדי כספית","Each","8539329000/3"
"393","גרילים ומעשנות על גז","1","Tax Free","","-:--FOR GAS FUEL OR FOR BOTH GAS AND OTHER FUELS","פטור","פטור","כל אחד","23029","לגז או לגז ודלקים אחרים"," =>  => Grills and smokers on gas","Tax Free","לבית, לגן ולמשרד => ריהוט וציוד לגן => גרילים ומעשנות על גז","Each","7321110000/0"
"480","גזיות","1","Tax Free","","-:--FOR GAS FUEL OR FOR BOTH GAS AND OTHER FUELS","פטור","פטור","כל אחד","23029","לגז או לגז ודלקים אחרים"," =>  => gas grill","Tax Free","צעצועים, תחביבים ופנאי => מחנאות וטיולים => גזיות","Each","7321110000/0"
"173","כיריים גז","1","Tax Free","","-:--FOR GAS FUEL OR FOR BOTH GAS AND OTHER FUELS","פטור","פטור","כל אחד","23029","לגז או לגז ודלקים אחרים"," =>  => Gas stoves","Tax Free","חשמל ואלקטרוניקה => מוצרים למטבח => כיריים גז","Each","7321110000/0"
"459","ריבות ודבש","6","Tax Free","",",-OTHER, INCLUDING INVERT SUGAR AND OTHER SUGAR AND SUGAR SYRUP BLENDS CONTAINING IN THE DRY STATE 50% BY WEIGHT OF FRUCTOSE","פטור","פטור","קילוגרם","23068","אחרים, לרבות סוכר מסוג INVERT וסוכרים אחרים ותערובות של סירופי
סוכר המכילים 50% פרוקטוזה, לפי משקל במצב יבש"," =>  => ","Tax Free","מזון ומשקאות => תבלינים, רטבים וממרחים => ריבות ודבש","Kilogram","1702900000/1"
"129","רצועות, קולרים ורתמות","6","","",",SADDLERY AND HARNESS FOR ANY ANIMAL (INCLUDING TRACES, LEADS, KNEE PADS MUZZLES, SADDLE CLOTHS, SADDLE BAGS, DOG COATS AND THE LIKE), OF ANY .MATERIAL","פטור","פטור","קילוגרם","23081","מוצרי אוכף ורתימה לבעל חיים כלשהו (לרבות ריתמות, מושכות, כריות
ברכיים, זממים, מרבדי אוכפים, שקיים, מעילי כלבים ודומיהם), מחומר
כלשהו"," =>  => ","Tax Free","בעלי חיים => ציוד ואביזרים לחיות => רצועות, קולרים ורתמות","Kilogram","4201000000/0"
"125","ביגוד לחיות","6","","",",SADDLERY AND HARNESS FOR ANY ANIMAL (INCLUDING TRACES, LEADS, KNEE PADS MUZZLES, SADDLE CLOTHS, SADDLE BAGS, DOG COATS AND THE LIKE), OF ANY .MATERIAL","פטור","פטור","קילוגרם","23081","מוצרי אוכף ורתימה לבעל חיים כלשהו (לרבות ריתמות, מושכות, כריות
ברכיים, זממים, מרבדי אוכפים, שקיים, מעילי כלבים ודומיהם), מחומר
כלשהו"," =>  => ","Tax Free","בעלי חיים => ציוד ואביזרים לחיות => ביגוד לחיות","Kilogram","4201000000/0"
"567","אוכף","6","","",",SADDLERY AND HARNESS FOR ANY ANIMAL (INCLUDING TRACES, LEADS, KNEE PADS MUZZLES, SADDLE CLOTHS, SADDLE BAGS, DOG COATS AND THE LIKE), OF ANY .MATERIAL","פטור","פטור","קילוגרם","23081","מוצרי אוכף ורתימה לבעל חיים כלשהו (לרבות ריתמות, מושכות, כריות
ברכיים, זממים, מרבדי אוכפים, שקיים, מעילי כלבים ודומיהם), מחומר
כלשהו"," =>  => saddle","Tax Free","בעלי חיים => ציוד ואביזרים לחיות => אוכף","Kilogram","4201000000/0"
"168","מסירי שיער","1","Tax Free","","-HAIR-REMOVING APPLIANCES","פטור","פטור","כל אחד","23342","מכשירים להסרת שיער"," =>  => Hair Remover","Tax Free","חשמל ואלקטרוניקה => מוצרי טיפוח ועיצוב => מסירי שיער","Each","8510300000/7"
"367","שעונים מעוצבים לבית","1","Tax Free","",":--OTHER","פטור","פטור","כל אחד","23397","אחרים"," =>  => ","Tax Free","לבית, לגן ולמשרד => חפצי נוי => שעונים מעוצבים לבית","Each","9101990000/9"
"368","שעונים מעוררים","1","Tax Free","",":--OTHER","פטור","פטור","כל אחד","23397","אחרים"," =>  => ","Tax Free","לבית, לגן ולמשרד => חפצי נוי => שעונים מעוררים","Each","9101990000/9"
"584","שעון יד","1","Tax Free","",":--OTHER","פטור","פטור","כל אחד","23397","אחרים"," =>  => watch","Tax Free","אופנה וטיפוח => תכשיטים ושעונים => שעון יד","Each","9101990000/9"
"391","מוצרי חקלאות - זרעים, שתלים","6","","","----OTHER","פטור","פטור","קילוגרם","23403","אחרים"," =>  => ","Tax Free","לבית, לגן ולמשרד => צמחייה וגינון => מוצרי חקלאות - זרעים, שתלים","Kilogram","0602909900/6"
"443","אלכוהול ומשקאות חריפים","12","Tax Free","","----OTHER"," 87.04 ₪ לליטר אלכוהול ","פטור","ליטר","23410","אחר"," =>  => alcohol","","מזון ומשקאות => משקאות אלכוהוליים => אלכוהול ומשקאות חריפים","Litre","2207109900/0"
"445","משקאות אלכוהוליים","12","Tax Free","","----OTHER"," 87.04 ₪ לליטר אלכוהול ","פטור","ליטר","23410","אחר","","","משקאות אלכוהוליים","Litre","2207109900/0"
"347","צמיגים לרכב - משומשים","1","Tax Free","","-USED PNEUMATIC TYRES","פטור","פטור","כל אחד","23539","צמיגים פנוימטיים משומשים"," =>  => Car Tires - Used","Tax Free","כלי רכב ואביזרים => חלפים וציוד היקפי => צמיגים לרכב - משומשים","Each","4012200000/9"
"318","גלגלי הגה לכלי רכב","1","","60.000","---OTHERS","שיעור 12.00% ","פטור","כל אחד","23656","אחרים"," =>  => Steering wheels for vehicles","12.00% ","כלי רכב ואביזרים => חלפים וציוד היקפי => גלגלי הגה לכלי רכב","Each","8708949000/4"
"358","כיורים","6","","",",---SINKS, SINK PEDESTALS, TOILET BOWLS, BATHTUBS, BIDETS, FLUSHING TANKS URINALS","פטור","פטור","קילוגרם","23760","קערות, כיורים, רגליים לכיורים, אמבטיה, אסלה, בידה BIDET, מכלי
שטיפה, משתנות"," =>  => ","Tax Free","לבית, לגן ולמשרד => אביזרי אינסטלציה וסניטציה => כיורים","Kilogram","6910102000/1"
"355","אמבטיות","6","","",",---SINKS, SINK PEDESTALS, TOILET BOWLS, BATHTUBS, BIDETS, FLUSHING TANKS URINALS","פטור","פטור","קילוגרם","23760","קערות, כיורים, רגליים לכיורים, אמבטיה, אסלה, בידה BIDET, מכלי
שטיפה, משתנות"," =>  => ","Tax Free","לבית, לגן ולמשרד => אביזרי אינסטלציה וסניטציה => אמבטיות","Kilogram","6910102000/1"
"152","טלפון נייח","1","Tax Free","","-:--Other","פטור","פטור","כל אחד","23829","אחרים"," =>  => telephone","Tax Free","חשמל ואלקטרוניקה => טלפונים וטאבלטים => טלפון נייח","Each","8517180000/7"
"193","אינטרקום","1","Tax Free","","-:--Other","פטור","פטור","כל אחד","23829","אחרים"," =>  => Intercom","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => אינטרקום","Each","8517180000/7"
"360","חומרי ניקוי","6","Tax Free","","----OTHERS","פטור","פטור","קילוגרם","23844","אחרים"," =>  => ","Tax Free","לבית, לגן ולמשרד => אביזרי וחומרי ניקוי => חומרי ניקוי","Kilogram","3402909900/8"
"234","שרת","1","Tax Free","","--OTHER, PRESENTED IN THE FORM OF SYSTEMS","פטור","פטור","כל אחד","23915","אחרות, המוצגות בצורת מערכות"," =>  => Server","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => שרת","Each","8471490000/2"
"461","אבקת חלבון מעל 1.5% שומן","6","212.00% ","","---OTHERS","פטור","שיעור 212.00% ","קילוגרם","23926","אחרים"," =>  => ","Tax Free","מזון ומשקאות => תוספי תזונה וויטמינים => אבקת חלבון מעל 1.5% שומן","Kilogram","0402219000/5"
"200","כונן /צורב די.וי.די","6","Tax Free","","-PARTS AND ACCESSORIES OF MACHINES OF HEADING 84.71","פטור","פטור","קילוגרם","24001","חלקים ואבזרים של המכונות שבפרט 84.71"," =>  => DVD","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => כונן /צורב די.וי.די","Kilogram","8473300000/8"
"259","מכשירי עיסוי","6","","","----OTHERS","פטור","פטור","קילוגרם","24215","אחרים"," =>  => ","Tax Free","חשמל ואלקטרוניקה => עיסוי והרפייה => מכשירי עיסוי","Kilogram","9019101900/0"
"304","משענות עיסוי לרכב","6","","","----OTHERS","פטור","פטור","קילוגרם","24215","אחרים"," =>  => ","Tax Free","כלי רכב ואביזרים => אבזור לכלי רכב => משענות עיסוי לרכב","Kilogram","9019101900/0"
"206","כרטיסי רשת","1","Tax Free","","---Others","פטור","פטור","כל אחד","24273","אחרים"," =>  => Network cards","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => כרטיסי רשת","Each","8517699000/1"
"213","מודמים","1","Tax Free","","---Others","פטור","פטור","כל אחד","24273","אחרים"," =>  => modem","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => מודמים","Each","8517699000/1"
"88","ביגוד והנעלה לתינוקות","1","","","---OTHERS","פטור","פטור","כל אחד","24363","אחרים"," =>  => ","Tax Free","אופנה וטיפוח => הלבשה והנעלה => ביגוד והנעלה לתינוקות","Each","6111909000/1"
"542","חרבות","1","Tax Free","","SWORDS, CUTLASSES, BAYONETS, LANCES AND SIMILAR ARMS AND PARTS THEREOF AND .SCABBARDS AND SHEATHS THEREFOR","פטור","פטור","כל אחד","24485","חרבות, חרבות-שלח (CUTLASSES), כידונים, רומחים ונשק דומה, חלקיהם
ונדנים ונרתיקים בעבורם","SWORD","Tax Free","חרבות","Each","9307000000/0"
"543","חרבות","1","Tax Free","","SWORDS, CUTLASSES, BAYONETS, LANCES AND SIMILAR ARMS AND PARTS THEREOF AND .SCABBARDS AND SHEATHS THEREFOR","פטור","פטור","כל אחד","24485","חרבות, חרבות-שלח (CUTLASSES), כידונים, רומחים ונשק דומה, חלקיהם
ונדנים ונרתיקים בעבורם"," =>  => sword","Tax Free","צעצועים, תחביבים ופנאי => אמנויות לחימה => חרבות","Each","9307000000/0"
"339","נוזל בלמים","6","Tax Free","","---OTHERS","פטור","פטור","קילוגרם","24552","אחרים"," =>  => brake fluid","Tax Free","כלי רכב ואביזרים => חלפים וציוד היקפי => נוזל בלמים","Kilogram","3819009000/1"
"161","מקדחות, מברגות ופטישונים","1","Tax Free","","---DRILLS, INCLUDING THOSE THAT WITH INTERCHANEABLE ACCESSORIES CAN BE CONVERTED TO OTHER TOOLS, TOOLS FOR HONING, SAWING OR TOOLS FOR POLISHING OR FOR PLANING PROVIDED THAT THE WEIGHT OF THE DRILL, WITHOUT THE STAND OR WITHOUT THE TOOL HOLDER OR WITHOUT THE INTERCHANGABLE ACCESSORIES DOES NOT .EXCEED 5 KG","פטור","פטור","כל אחד","24696","מקדחות, לרבות אלו אשר בעזרת אביזרים חליפים ניתן להפכן לכלים
אחרים, כגון כלים לניסור, כלים לליטוש או כלים להקצעה, ובלבד שמשקל
המקדחה - בלי מעמד, מחזיק כלים או אבזרים חליפיים - אינו עולה על 5
ק""ג"," =>  => Drills, screwdrivers and hammers","Tax Free","חשמל ואלקטרוניקה => כלי עבודה => מקדחות, מברגות ופטישונים","Each","8467211000/8"
"580","תגיות וסמלים מפלסטיק","6","","","-STATUETTES AND OTHER ORNAMENTAL ARTICLES","פטור","פטור","קילוגרם","24710","פסלונים ופריטי קישוט אחרים","Plastic tags and symbols","Tax Free","תגיות וסמלים מפלסטיק","Kilogram","3926400000/9"
"581","תגיות וסמלים מפלסטיק","6","","","-STATUETTES AND OTHER ORNAMENTAL ARTICLES","פטור","פטור","קילוגרם","24710","פסלונים ופריטי קישוט אחרים","Plastic tags and symbols","Tax Free","תגיות וסמלים מפלסטיק","Kilogram","3926400000/9"
"585","תגיות וסמלים מפלסטיק","6","","","-STATUETTES AND OTHER ORNAMENTAL ARTICLES","פטור","פטור","קילוגרם","24710","פסלונים ופריטי קישוט אחרים"," =>  => Plastick tags and symbols","Tax Free","צעצועים, תחביבים ופנאי => אומנות ומלאכה => תגיות וסמלים מפלסטיק","Kilogram","3926400000/9"
"453","שמנים","6","","","---OTHERS","פטור","פטור","קילוגרם","24737","אחרים"," =>  => ","Tax Free","מזון ומשקאות => שמנים, מרקים ותבשילים => שמנים","Kilogram","3304999000/6"
"424","טיפוח לילדים ותינוקות","6","","","---OTHERS","פטור","פטור","קילוגרם","24737","אחרים"," =>  => ","Tax Free","מוצרי תינוקות => תכשירים לתינוק ומוצרים נלווים => טיפוח לילדים ותינוקות","Kilogram","3304999000/6"
"141","קרם הגנה ושיזוף","6","","","---OTHERS","פטור","פטור","קילוגרם","24737","אחרים"," =>  => ","Tax Free","בריאות ורפואה => ציוד רפואי => קרם הגנה ושיזוף","Kilogram","3304999000/6"
"110","איפור","6","","","---OTHERS","פטור","פטור","קילוגרם","24737","אחרים"," =>  => ","Tax Free","אופנה וטיפוח => תכשירי טיפוח וקוסמטיקה => איפור","Kilogram","3304999000/6"
"116","שמנים לגוף","6","","","---OTHERS","פטור","פטור","קילוגרם","24737","אחרים"," =>  => ","Tax Free","אופנה וטיפוח => תכשירי טיפוח וקוסמטיקה => שמנים לגוף","Kilogram","3304999000/6"
"123","מזון למכרסמים, זוחלים וסוסים","6","Tax Free","","---OTHERS","פטור","פטור","קילוגרם","24760","אחרים","","Tax Free","מזון למכרסמים, זוחלים וסוסים","Kilogram","2309909000/5"
"388","צבעי בניין","6","","","---OTHERS","פטור","פטור","קילוגרם","24850","אחרים"," =>  => ","Tax Free","לבית, לגן ולמשרד => צביעה, בנייה ושיפוצים => צבעי בניין","Kilogram","3208209000/5"
"199","טייפ גיבוי","1","Tax Free","","-MAGNETIC TAPE-TYPE","פטור","פטור","כל אחד","24894","מסוג סרט מגנטי"," =>  => TAPE","","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => טייפ גיבוי","Each","8521100000/6"
"198","זכרון נייד USB","1","Tax Free","","-Other","פטור","פטור","כל אחד","25046","אחרים"," =>  => USB","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => זכרון נייד USB","Each","8523800000/5"
"251","פלאש למצלמה","6","","","--FOR CAMERAS","פטור","פטור","קילוגרם","25206","למצלמות"," =>  => ","Tax Free","חשמל ואלקטרוניקה => מצלמות וציוד צילום => פלאש למצלמה","Kilogram","9006910000/7"
"252","ציוד היקפי לצילום","6","","","--FOR CAMERAS","פטור","פטור","קילוגרם","25206","למצלמות"," =>  => ","Tax Free","חשמל ואלקטרוניקה => מצלמות וציוד צילום => ציוד היקפי לצילום","Kilogram","9006910000/7"
"219","מכונת צילום","1","Tax Free","","-:--Other","פטור","פטור","כל אחד","25401","אחרות"," =>  => Photocopier","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => מכונת צילום","Each","8443390000/2"
"212","מדפסת","1","Tax Free","","-:--Other","פטור","פטור","כל אחד","25401","אחרות"," =>  => printer","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => מדפסת","Each","8443390000/2"
"230","פקס","1","Tax Free","","-:--Other","פטור","פטור","כל אחד","25401","אחרות"," =>  => fax","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => פקס","Each","8443390000/2"
"269","מיקרופונים","1","Tax Free","","---OTHERS","פטור","פטור","כל אחד","25474","אחרים"," =>  => MICROPHONES","","חשמל ואלקטרוניקה => צפייה ושמע => מיקרופונים","Each","8518109000/3"
"447","ירקות","6","","","OTHERS","פטור","שיעור 52.5% ","קילוגרם","25529","אחרים"," =>  => ","Tax Free","מזון ומשקאות => פירות, ירקות ופיצוחים => ירקות","Kilogram","0709999000/9"
"300","מסכים לרכב","1","Tax Free","","--- Others","פטור","פטור","כל אחד","25594","אחרים"," =>  => Car monitor","","כלי רכב ואביזרים => אבזור לכלי רכב => מסכים לרכב","Each","8528599000/9"
"233","שעון יד חכם","1","Tax Free","","---Others","פטור","פטור","כל אחד","25783","אחרים"," =>  => Smart watch","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => שעון יד חכם","Each","8517629000/6"
"225","נתבים (ראוטרים)","1","Tax Free","","---Others","פטור","פטור","כל אחד","25783","אחרים"," =>  => Routers","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => נתבים (ראוטרים)","Each","8517629000/6"
"210","מגדילי טווח / Access Points / WIFI","1","Tax Free","","---Others","פטור","פטור","כל אחד","25783","אחרים"," =>  => Range increases","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => מגדילי טווח / Access Points / WIFI","Each","8517629000/6"
"607","כלי כסף ","6","","",".---OTHERS, MADE OF CLAD SILVER","פטור","פטור","קילוגרם","25822","אחרים, מכסף מוצמד"," =>  => silverware","Tax Free","לבית, לגן ולמשרד => קדושה ודת => כלי כסף ","Kilogram","7114114000/5"
"376","כספות","6","","","---OTHERS","פטור","פטור","קילוגרם","25878","אחרים"," =>  => ","Tax Free","לבית, לגן ולמשרד => מיגון הבית => כספות","Kilogram","8303009000/1"
"549","תכשיטי זהב","6","","","---OTHERS","פטור","פטור","קילוגרם","25918","אחרים"," =>  => gold jewelry","Tax Free","אופנה וטיפוח => תכשיטים ושעונים => תכשיטי זהב","Kilogram","7113199000/5"
"262","אוזניות","1","Tax Free","","-:---HEADPHONES AND EARPHONES COMBINED WITH A MICROPHONE OR NOT","פטור","פטור","כל אחד","25966","אוזניות ראש (HEADPHONES) ואוזניות (EARPHONES), אם משולבות
עם מקרופון או לא"," =>  => headphones","Tax Free","חשמל ואלקטרוניקה => צפייה ושמע => אוזניות","Each","8518301000/9"
"263","אוזניות אלחוטיות","1","Tax Free","","-:---HEADPHONES AND EARPHONES COMBINED WITH A MICROPHONE OR NOT","פטור","פטור","כל אחד","25966","אוזניות ראש (HEADPHONES) ואוזניות (EARPHONES), אם משולבות
עם מקרופון או לא"," =>  => Wireless Headphones","Tax Free","חשמל ואלקטרוניקה => צפייה ושמע => אוזניות אלחוטיות","Each","8518301000/9"
"196","דיו וטונרים","1","Tax Free","","--Other","פטור","פטור","כל אחד","25991","אחרים"," =>  => Ink and toners","Tax Free","חשמל ואלקטרוניקה => מחשבים, מדפסות וציוד תקשורת => דיו וטונרים","Each","8443990000/6"
"361","בריכות","6","","","--OTHER","פטור","פטור","קילוגרם","26247","אחרים"," =>  => sweaming pool","Tax Free","לבית, לגן ולמשרד => בריכות ואביזרי בריכה => בריכות","Kilogram","9506990000/9"
"469","חץ וקשת","6","","","--OTHER","פטור","פטור","קילוגרם","26247","אחרים"," =>  => bow and arrow","Tax Free","צעצועים, תחביבים ופנאי => אמנויות לחימה => חץ וקשת","Kilogram","9506990000/9"
"89","הלבשה כללי","1","","","-OF OTHER TEXTILE MATERIALS","פטור","פטור","כל אחד","26292","מחמרי טקסטיל אחרים"," =>  => ","Tax Free","אופנה וטיפוח => הלבשה והנעלה => הלבשה כללי","Each","6114900000/4"
"157","מטען נייד / סוללת גיבוי","1","","","OTHERS","פטור","פטור","כל אחד","26298","אחרים"," =>  => Portable charger","Tax Free","חשמל ואלקטרוניקה => טלפונים וטאבלטים => מטען נייד / סוללת גיבוי","Each","8507609000/1"
"446","משקאות קלים","","","","---CONCENTRATED EXTRACTS CONTAINING NO ALCOHOL","","","","26434","תמציות מרוכזות (CONCENTRATED EXTRACTS) בלתי כוהליות:-

"," =>  => ","","מזון ומשקאות => משקאות קלים => משקאות קלים","","2106905000"
"599","בולמי זעזועים","1","","60.000","---OTHERS","שיעור 12.00% ","פטור","כל אחד","26467","אחרים"," =>  => Shock absorbers","12.00% ","כלי רכב ואביזרים => חלפים וציוד היקפי => בולמי זעזועים","Each","8708809000/3"
"138","כסאות גלגלים","1","Tax Free","","-Other","פטור","פטור","כל אחד","26495","אחרות"," =>  => ","Tax Free","בריאות ורפואה => ציוד רפואי => כסאות גלגלים","Each","8713900000/1"
"606","תכשיטי כסף","6","","","---OTHERS","פטור","פטור","קילוגרם","26517","אחרים"," =>  => silver jewlery","Tax Free","לבית, לגן ולמשרד => כלי אוכל, אפייה ובישול => תכשיטי כסף","Kilogram","7113119000/2"
"276","מקרן","1","Tax Free","","-- Other","פטור","פטור","כל אחד","26523","אחרים"," =>  => projector","","חשמל ואלקטרוניקה => צפייה ושמע => מקרן","Each","8528690000/7"
"277","מקרני קול / סאונד-בר","1","Tax Free","","-- Other","פטור","פטור","כל אחד","26523","אחרים"," =>  => Sound projectors","","חשמל ואלקטרוניקה => צפייה ושמע => מקרני קול / סאונד-בר","Each","8528690000/7"
"280","קולנוע ביתי","1","Tax Free","","-- Other","פטור","פטור","כל אחד","26523","אחרים"," =>  => Home Theater","","חשמל ואלקטרוניקה => צפייה ושמע => קולנוע ביתי","Each","8528690000/7"
"180","מכונת קפה","1","Tax Free","","--COFFEE OR TEA MAKERS","פטור","פטור","כל אחד","26589","מכונות להכנת קפה או תה"," =>  => coffee machine","Tax Free","חשמל ואלקטרוניקה => מוצרים למטבח => מכונת קפה","Each","8516710000/8"
"175","מטהרי מים","1","","","(-OTHERS (EU) (EFTA","פטור","פטור","כל אחד","26614","אחרים"," =>  => Water purifiers","Tax Free","חשמל ואלקטרוניקה => מוצרים למטבח => מטהרי מים","Each","8421219000/7"
"187","מתקן מים","1","","","(-OTHERS (EU) (EFTA","פטור","פטור","כל אחד","26614","אחרים"," =>  => Water Facility","Tax Free","חשמל ואלקטרוניקה => מוצרים למטבח => מתקן מים","Each","8421219000/7"
"354","קלנועית","1","7.00% ","","---For which a vehicle license or a permit to move on roads has not been issued by the Licensing Authority, and as long as it does not move on the roads","פטור","שיעור 7.00% ","כל אחד","26617","שלא ניתן לגביהם רשיון רכב או היתר לנוע בכבישים מאת רשות הרישוי
וכל עוד אינו נע בכבישים"," =>  => ","Tax Free","כלי רכב ואביזרים => כלי תחבורה => קלנועית","Each","8703101000/9"
"474","סיגריות","51","Tax Free","","-CIGARETTES CONTAINING TOBACCO","שיעור 270.00% + 408.12 ₪ לאלף סיגריות אל""פ מ- 781.83 ₪ לאלף סיגריות","פטור","אלף סיגריות","26650","סיגריות המכילות טבק"," =>  => Cigarettes","270.00% ","צעצועים, תחביבים ופנאי => טבק ועישון => סיגריות","1000 Cig","2402200000/4"
"475","סיגריות ומוצרי טבק","51","Tax Free","","-CIGARETTES CONTAINING TOBACCO","שיעור 270.00% + 408.12 ₪ לאלף סיגריות אל""פ מ- 781.83 ₪ לאלף סיגריות","פטור","אלף סיגריות","26650","סיגריות המכילות טבק","","270.00% ","סיגריות ומוצרי טבק","1000 Cig","2402200000/4"
"100","קרם לעור","6","Tax Free","","-ORGANIC SURFACE-ACTIVE PRODUCTS AND PREPARATIONS FOR WASHING THE SKIN, IN THE FORM OF LIQUID OR CREAM AND PUT UP FOR RETAIL SALE, WHETHER OR NOT CONTAINING SOAP","פטור","פטור","קילוגרם","26678","מוצרים ותכשירים אורגניים פעילי שטח לרחיצת העור, בצורת נוזל
או קרם הנתונים באריזה למכירה קמעונית, אם מכילים סבון או לא"," =>  => ","Tax Free","אופנה וטיפוח => מוצרי היגיינה וטואלטיקה => קרם לעור","Kilogram","3401300000/4"
"510","ציוד גלישה","1","Tax Free","","--OTHER","פטור","פטור","כל אחד","26787","אחרים"," =>  => ","Tax Free","צעצועים, תחביבים ופנאי => ציוד ספורט וכושר => ציוד גלישה","Each","9506290000/6"
"104","ארנקים","1","Tax Free","","-:--OTHER","פטור","פטור","כל אחד","26851","אחרים"," =>  => ","Tax Free","אופנה וטיפוח => תיקים ואביזרי אופנה => ארנקים","Each","4202390000/6"
"545","רפידות בלימה לרכב","6","","","--Other","פטור","פטור","קילוגרם","26916","אחרים","Brake pads for car","Tax Free","רפידות בלימה לרכב","Kilogram","6813890000/3"
"328","מוצרי בלימה לרכב למעט רפידות","6","","","--Other","פטור","פטור","קילוגרם","26916","אחרים","","Tax Free","מוצרי בלימה לרכב למעט רפידות","Kilogram","6813890000/3"
"552","רפידות בלימה לרכב","6","","","--Other","פטור","פטור","קילוגרם","26916","אחרים"," =>  => brakes","Tax Free","כלי רכב ואביזרים => חלפים וציוד היקפי => רפידות בלימה לרכב","Kilogram","6813890000/3"
"422","מנשאים לתינוקות","1","","","Carriers, eighter they includes metal framework or not, for carrying babies and children with maximum weight up to 25 kg
","פטור","פטור","כל אחד","26942","מנשאים, בין אם כוללים מסגרת מתכת ובין אם לאו, לנשיאת תינוקות וילדים שמשקלם המרבי עד 25 ק""ג
"," =>  => ","Tax Free","מוצרי תינוקות => עגלות, טיולונים ומנשאים => מנשאים לתינוקות","Each","6307907000/7"
"512","ציוד סקי","6","Tax Free","","--OTHER","פטור","פטור","קילוגרם","26948","אחרים"," =>  => ","Tax Free","צעצועים, תחביבים ופנאי => ציוד ספורט וכושר => ציוד סקי","Kilogram","9506190000/7"
"278","נגני מוזיקה","1","Tax Free","","----Others","פטור","פטור","כל אחד","27003","אחרים"," =>  => MUSIC PLAYER","","חשמל ואלקטרוניקה => צפייה ושמע => נגני מוזיקה","Each","8519811900/1"
"266","דיסקמן","1","Tax Free","","----Others","פטור","פטור","כל אחד","27003","אחרים"," =>  => DISK MAN","","חשמל ואלקטרוניקה => צפייה ושמע => דיסקמן","Each","8519811900/1"
"432","חטיפים וממתקים","6","Tax Free","","---Others","פטור","פטור","קילוגרם","27021","אחרים"," =>  => ","Tax Free","מזון ומשקאות => חטיפים וממתקים => חטיפים וממתקים","Kilogram","1704909000/8"
"267","טלויזיה מעל 50 אינטש","1","Tax Free","","--- With screen which size exceeds 50 inches by diagonal measuring","פטור","פטור","כל אחד","27149","בעלי מסך שגודלו עולה על 50 אינטש, במדידה אלכסונית","","","טלויזיה מעל 50 אינטש","Each","8528721000/0"
"268","טלויזיה","1","Tax Free","","--- Others","פטור","פטור","כל אחד","27153","אחרים"," =>  => TELEVISION","","חשמל ואלקטרוניקה => צפייה ושמע => טלויזיה","Each","8528729000/2"
"271","ממיר דיגיטלי","1","Tax Free","","--- Others","פטור","פטור","כל אחד","27153","אחרים"," =>  => Digital Converter","","חשמל ואלקטרוניקה => צפייה ושמע => ממיר דיגיטלי","Each","8528729000/2"
